V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Class
429231,401231,425282,412205,433333,461846,409282,460923,419897,4240,419436,426051,458923,432462,1
428974,401128,424769,412308,433846,461641,408564,460308,419795,423641,419744,425949,458923,433179,1
430103,402154,426051,412923,434718,462154,408872,460205,420564,424462,420462,427077,460051,434103,1
430564,40241,426769,413128,434256,462256,409077,460154,420667,425077,420821,428103,460359,434205,1
430051,401436,42641,412769,433538,461846,408615,460154,4200,424564,420769,428359,460103,434462,1
430154,400769,426308,412103,433385,461436,408462,460103,419487,423897,420308,427897,459846,434103,1
430308,400513,426359,411846,433333,461744,408769,460308,420103,423692,4200,427179,459487,433538,1
430103,400821,426513,412462,433897,462308,408821,460872,42041,424103,420256,427436,459641,434205,1
430103,401692,426718,413077,434256,4620,40841,460923,419692,42441,420718,427795,460154,434718,1
429795,40159,425744,412718,433436,461538,408154,461128,420308,424205,420667,427231,459897,433846,1
429436,400974,425179,412051,433282,461487,408359,46159,421385,424154,420513,426821,45959,433487,1
429744,401795,426154,41241,434051,461128,408051,460974,420462,424872,420615,427231,46041,434308,1
430154,402103,426051,412615,433692,460615,407436,459385,418974,424359,420308,427538,460462,434205,1
429385,400974,424667,412205,432923,460769,407692,459128,418769,422923,419436,426821,459333,432821,1
428256,400462,424462,412051,432974,461179,407897,459897,419436,423026,418821,425641,458667,432051,1
427795,400667,424718,412103,433026,461231,407436,4600,419846,423538,418513,425282,458308,432256,1
427949,40041,424308,412103,432872,461385,407282,459744,41959,423077,418462,42559,458103,432615,1
428308,400359,424205,411949,433077,461641,407641,459949,419538,423282,419179,425795,458821,432872,1
428564,401077,424462,412051,433385,461487,407231,459744,419641,424051,419795,425795,459692,433077,1
428667,401333,424564,412256,433282,460872,406769,459179,420051,424051,419436,42559,459744,432821,1
428564,400974,424513,412308,433077,460974,407487,4600,420821,423795,419077,425282,459385,432256,1
428718,400923,424718,412154,433077,46159,408103,461231,420615,424051,419436,425846,459538,432615,1
429026,401077,424974,4120,433333,461538,407692,460564,419385,423641,419897,426769,459846,433538,1
429231,401077,424974,411897,433385,461282,407333,459333,418872,422872,419744,427026,459897,434051,1
429385,400923,425026,412205,433179,461487,407436,459128,419077,423026,419282,426923,459436,4340,1
429282,400718,425026,412256,433179,461487,407385,458872,418974,423436,419231,426615,459026,433487,1
428974,400667,425231,411846,433436,461282,407282,458513,419231,423128,419487,42641,459487,433538,1
429641,401436,425795,412513,4340,461641,407333,458718,419641,423128,41959,426718,460308,43441,1
430205,402256,426205,413641,434513,461795,407333,458974,419692,423897,419744,426923,460462,434718,1
430103,402103,426205,413692,43441,461692,407538,459795,420359,424872,420205,427231,460256,434564,1
430205,401795,426513,413026,433846,461795,408051,460821,421231,424923,42041,427641,460615,434769,1
430308,401487,426615,412462,433333,461897,408615,460769,421436,424564,420308,427487,461231,434615,1
429846,401179,42559,412154,433231,461744,408564,460154,420974,424872,420462,427026,461179,434308,1
429333,401179,424769,412256,433744,461744,408154,459897,4200,425077,42041,426667,460462,434154,1
428769,401231,424667,412564,434051,461641,408051,459487,418872,4240,419897,426103,460154,433333,1
4280,401026,424667,41241,433846,461692,40841,458923,418872,423026,419231,425949,459846,432667,1
428154,400974,425282,412205,433692,462051,408564,459436,420308,423846,419538,426513,459897,433282,1
428769,401231,426308,412718,433538,461795,407641,460154,420923,424564,420256,426923,460359,433692,1
429026,401692,426462,413641,433436,461231,406872,459795,420103,424154,420256,426872,460205,43359,1
429538,401897,4260,413487,433692,461282,407487,459231,41959,423641,419744,427026,459744,434051,1
429795,401231,426256,412615,433795,4620,408154,459538,419641,423487,419795,427333,459897,434462,1
429897,401077,426462,412974,433949,462205,407487,459897,419846,423897,420256,427846,460205,434564,1
430256,4020,426615,413795,434769,461897,406821,459692,420051,424513,420615,428359,460462,434923,1
429846,402359,427179,4140,435026,462359,407436,459692,420256,424718,421026,428154,460974,435026,1
429128,401897,427179,413949,434821,462821,408308,460462,420513,424667,420615,427897,460872,43441,1
429487,401538,426769,4140,434821,462462,408308,460718,420359,424359,419897,428051,460154,434205,1
429692,401128,426513,413692,434359,462205,408205,4600,419641,423282,419436,42759,459949,433897,1
428667,400769,426256,413179,434154,462513,408667,459692,419333,422718,418974,426718,459641,433436,1
428615,400872,426205,413231,434769,462872,409026,460103,420205,423744,419436,426923,459897,434308,1
429436,401333,42641,413385,434667,462667,408769,460667,421538,424821,420205,427538,460769,434821,1
429026,401538,426154,413385,434154,462359,40841,460769,421026,424564,419744,427128,460513,433692,1
428615,40159,425846,413436,434513,462462,408359,460205,419641,424051,419077,426821,459744,433179,1
429128,401333,426051,413692,434769,462872,408615,460256,4200,423897,419282,427128,459487,433949,1
429077,401026,426205,41359,43441,462923,408564,460564,420462,423846,419333,427231,459692,434154,1
428974,401487,426256,41359,434718,462923,408462,460051,419538,424103,41959,427385,460256,434051,1
429744,402359,426462,4140,435179,463077,408821,46041,420564,424718,420564,427897,461077,434564,1
42959,402359,426462,4140,434718,462872,408974,461846,422923,425333,420974,427897,461538,434872,1
428667,401846,426154,4140,434513,462718,408769,462205,422769,4260,420872,427744,461949,434769,1
429077,402308,426308,414154,434872,463026,409026,461846,421846,426615,421077,427897,462462,434462,1
429487,402513,426667,413949,434718,46359,409538,461795,42159,426103,420923,427846,461949,434205,1
428718,401487,426051,413692,43441,463692,409231,461385,421026,425282,420564,427436,461128,43441,1
428051,400513,425385,413692,434256,463026,408769,460923,420667,424769,4200,427179,460769,433897,1
428051,400051,42559,413026,433641,462615,408923,460974,420256,423897,418974,427026,459846,433026,1
428564,400256,42641,412667,433487,462769,409077,460872,420308,423795,419026,427077,459436,433641,1
429436,401282,427026,413641,434103,462359,408821,461077,421282,424564,420359,427949,460615,435128,1
429949,401897,427026,414205,434359,461692,408308,461026,420564,424308,420462,428564,461487,435538,1
429538,401231,426923,413641,434154,461949,407846,459949,419128,423385,419128,428051,460205,434821,1
429385,401026,427179,413795,434256,462359,408103,459744,419846,423744,419282,427744,459333,434615,1
429744,401897,427846,414308,434513,462256,408769,460667,420974,424667,420462,428308,460256,435128,1
429897,401846,427795,413897,434154,462051,408872,461077,420615,424462,420513,428564,460923,435487,1
429744,401026,427026,413538,43359,461949,408615,460923,420615,424513,420308,428359,460872,43559,1
429333,400923,426308,413692,433744,462256,408615,461231,421385,424923,420718,428462,460923,435385,1
429128,401026,426256,413795,434256,462821,408564,461128,420872,424821,421026,42841,461282,435436,1
429436,401128,426513,413897,434205,463077,408256,460718,420051,424615,421231,428359,461897,435846,1
429487,401436,426513,414051,43441,463333,408359,461692,42159,425487,421897,428923,462513,435897,1
429231,401436,426615,413744,434821,463692,408718,462667,423077,426205,422103,429077,462667,435692,1
429128,401333,426667,414256,434359,463333,408359,461795,421282,425487,421128,428359,4620,435487,1
429333,401846,426667,415026,434103,462359,407692,460513,419641,424462,42041,428051,461385,435231,1
429538,402154,426769,414564,43441,462051,407897,460564,42041,424051,42041,428462,460974,434974,1
429333,401282,426513,413692,433949,462103,408359,460769,420205,423692,419795,428205,460256,434667,1
428564,400667,426205,413795,433231,461949,407846,460564,419436,423077,418974,427385,459436,434103,1
4280,400615,426205,4140,433128,461692,407487,460615,419795,422718,418821,427026,458974,433641,1
428308,400615,426103,413436,433231,461641,407795,460154,419846,422718,419026,427179,459128,434256,1
429487,401231,426564,413641,43359,46159,407692,459538,419795,423333,419744,428154,4600,4360,1
430769,402513,427795,414872,434154,461692,407641,460103,420718,424615,421077,429231,461333,437026,1
430718,402564,428154,415128,433949,461949,408359,461179,421282,424974,421538,429385,461436,436256,1
429026,400667,426923,413436,432872,462103,408923,461641,420769,424359,420564,428462,459949,434667,1
427795,399385,425128,411795,43241,462103,408615,461179,4200,423692,419333,427333,458872,433846,1
428256,400154,424564,412359,433333,461949,40759,459949,418974,423231,419128,427026,459026,434359,1
429538,401385,42559,413846,434103,461692,406769,458667,418667,423282,41959,427436,459487,435333,1
429949,401333,425949,413897,433795,461795,406872,458923,41959,424103,419846,42759,459641,43559,1
42959,400872,425282,412821,433744,4620,407026,460154,420615,424821,420154,42759,460154,435538,1
429846,401077,425487,412513,433949,46159,406615,460205,420615,424974,420872,4280,461026,435795,1
429897,401128,425744,412821,43359,461385,406718,459385,419744,42441,420974,428205,460923,435436,1
429179,400718,425026,412462,433077,461744,407231,459436,419282,424051,4200,427846,460308,435128,1
429333,400564,424564,4120,433077,461795,407487,459846,419487,424051,419846,427949,460564,435795,1
4300,400462,425077,411897,433077,46159,407692,460051,419436,423795,420462,428564,460872,436051,1
429436,400513,425538,411949,432974,461846,408051,460051,419282,42359,420205,428564,460205,435179,1
428872,400974,425538,412154,433282,462103,408154,459846,420256,424359,419692,4280,459897,434564,1
428718,401077,425128,412205,433538,462051,408051,459744,420513,424718,419744,427538,460103,43441,1
427846,400205,42441,411538,432974,4620,407949,459897,419282,423641,419385,426923,459538,433846,1
427436,399846,424564,411179,432974,461795,40759,45959,418667,423026,418667,426513,458872,433487,1
42841,400513,424872,411795,433692,461744,407538,459026,418667,423179,419026,427128,459231,434051,1
429179,400821,424769,412308,433487,461641,407538,458769,418205,423128,419538,427487,459692,434667,1
429179,401026,425385,412308,433436,461333,407077,458718,418256,423282,419692,427641,459949,435128,1
429744,401692,426821,412513,434051,461231,406821,459231,419692,424051,420359,428718,460564,435897,1
430615,40159,427282,412718,433744,461179,406615,459949,420769,424872,421026,429436,461333,436615,1
430359,401026,426615,412359,432974,460923,405795,459744,420154,424923,420872,428256,461538,436051,1
429487,400872,426359,412256,433128,461179,405846,459333,419231,424256,420103,427436,460667,435026,1
429692,401231,426462,412821,433692,46159,406667,459436,419077,423795,419744,428103,460103,435231,1
430513,402154,427026,413436,433897,461436,406462,45959,419487,424154,420359,428718,460974,436359,1
430359,402923,427436,41359,434205,461692,406359,4600,420256,425128,421128,429077,462103,436769,1
430051,402308,426821,41359,434308,462462,406923,460667,420564,425538,421179,429128,462205,4360,1
429949,401641,426359,413538,4340,462154,406923,460256,419487,424974,420718,428359,461538,435026,1
429538,402103,426615,413077,433949,461641,406769,459385,419179,424513,420564,42759,461077,435026,1
428718,401846,425692,412462,433949,462154,407179,459795,420359,424769,420513,427282,460923,435026,1
428154,401077,424513,411949,433795,462615,407231,460667,420923,425026,420564,427641,461333,434667,1
428872,401744,425385,412205,433949,462154,407026,460615,421077,425846,421385,428667,46241,435744,1
429897,402513,426667,413128,434359,461692,406974,460462,421179,426821,422256,429128,463179,436974,1
42959,402256,426462,413128,434308,461538,406821,460462,420769,426205,422154,428564,462769,436103,1
428615,401487,425538,412205,433795,461487,407026,459949,419744,424974,421077,427744,462154,434769,1
428256,400974,425026,411795,433487,46159,407231,459231,418923,424205,42041,427128,461538,434462,1
428513,401385,425179,412564,433692,461641,406872,458923,418769,423538,420154,427231,461128,434667,1
428256,401128,425128,412154,433538,461641,406923,459179,419026,423333,419744,427385,460564,4340,1
427231,399077,424615,410667,432667,461897,407487,459949,419949,423744,420051,426923,459641,433282,1
427641,399026,425026,410821,433026,461897,407538,460205,419949,424205,420103,426564,459538,433897,1
429641,401846,426051,412359,434359,461744,407436,459333,418872,424256,419692,426667,46041,435128,1
430821,403333,426615,412974,434256,461795,407538,458923,419026,424308,420308,427282,460769,435949,1
431538,403385,427385,413128,433744,46159,407487,459538,419949,424513,421333,428615,461077,437128,1
433077,404667,428359,414103,434359,461436,407282,459538,419231,424462,421231,429436,461949,438462,1
433846,405436,428718,414205,434513,461949,407333,458872,417897,424051,420769,429026,461692,43841,1
433436,404615,428564,413744,434103,462154,407333,459077,418359,423692,420821,428462,460872,437538,1
432513,4040,428154,413795,434256,462103,407282,459487,418974,42359,420564,428205,460667,436769,1
431282,403949,427436,41359,434513,462872,40759,45959,419231,423641,420462,428051,460103,436205,1
430974,403897,426923,413179,43441,462923,407487,459538,419538,423846,420513,428462,4600,436615,1
431282,403897,426564,413333,434256,462154,406974,459795,420103,424051,420667,428462,460769,437128,1
431282,403949,426462,413692,434154,462205,407231,460769,421128,424564,420667,428205,461026,436615,1
431333,404205,426667,413692,434205,462308,407538,461026,420718,425077,420513,428103,460615,435846,1
431026,40441,426513,413692,434667,4620,407282,460205,419487,424769,420615,427744,46041,435949,1
430769,404205,426462,413744,434974,462051,407231,460205,420205,424564,420821,427641,460513,436308,1
